"cityId","city","zip_code"
"1600","Nógrádmarcal","2675"
"1635","Nógrádmegyer","3132"
"1671","Nógrádsáp","2685"
"1580","Nógrádsipek","3179"
"1615","Nógrádszakál","3187"
"1651","Novajidrány","3872"
"1687","Öttevény","9153"
"451","Ózd","3625"
"1596","Palotás","3042"
"1631","Pásztó","3065"
"1631","Pásztó","3082"
"1631","Pásztó","3060"
"1667","Patak","2648"
"1577","Patvarc","2668"
"1612","Piliny","3134"
"1648","Püspökhatvan","2682"
"1684","Rétság","2651"
"1593","Rimóc","3177"
"1628","Románd","8434"
"1664","Ságújfalu","3162"
"1574","Salgótarján","3102"
"1574","Salgótarján","3109"
"1574","Salgótarján","3121"
"1574","Salgótarján","3104"
"1574","Salgótarján","3141"
"1574","Salgótarján","3100"
"1609","Sámsonháza","3074"
"1644","Sorkikápolna","9774"
"1680","Szalmatercs","3163"
"1589","Szanda","2697"
"1624","Szarvasgede","3051"
"1660","Szátok","2656"
"1570","Szécsénke","2692"
"1605","Szécsény","3170"
"1640","Szécsényfelfalu","3135"
"1676","Szendehely","2640"
"1585","Szente","2655"
"1620","Szilaspogony","3125"
"1656","Szirák","3044"
"1566","Szőcsi","3034"
"1601","Szulimán","7932"
"1636","Szőr","7735"
"1672","Tar","3073"
"1581","Terény","2696"
"1616","Tereske","2652"
"1652","Tolcsva","3934"
"1688","Vanyarc","2688"
"1597","Varsány","3178"
"1632","Vizslás","3128"
"1668","Zabar","3124"
"1707","Abony","2740"
"1759","Acsa","2683"
"1811","Albertirsa","2730"
"1862","Alsónémedi","2351"
"1730","Apaj","2345"
"1782","Áporka","2338"
"1834","Aszód","2170"
"1701","Bag","2191"
"1753","Bénye","2216"
"1805","Bernecebaráti","2639"
"1856","Biatorbágy","2051"
"1724","Budajenő","2093"
"1776","Budakalász","2011"
"1828","Budakeszi","2092"
"1695","Budaörs","2040"
"1747","Bugyi","2347"
"1799","Cegléd","2738"
"1799","Cegléd","2700"
"1850","Ceglédbercel","2737"
"1718","Csemő","2713"
"1770","Csévharaszt","2212"
"1822","Csobánka","2014"
"1689","Csokvaomány","3647"
"1741","Csörnyeföld","8873"
"1793","Csővár","2615"
"1845","Dabas","2373"
"1845","Dabas","2371"
"1845","Dabas","2370"
"1713","Dánszentmiklós","2735"
"1765","Dány","2118"
"1817","Délegyháza","2337"
"1868","Diósd","2049"
"1736","Domaszék","6781"
"1788","Dorog","2510"
"1840","Dunabogdány","2023"
"1708","Dunaharaszti","2330"
"1760","Dunakeszi","2120"
"1812","Dunavarsány","2336"
"1863","Ecser","2233"
"1731","Érd","2036"
"1731","Érd","2035"
"1731","Érd","2030"
"1783","Erdőkertes","2113"
"1835","Farmos","2765"
"1702","Felsőpakony","2363"
"697","Fonyód","8640"
"1754","Galgagyörk","2681"
"1806","Galgahévíz","2193"
"1857","Galgamácsa","2183"
"1725","Gödöllő","2100"
"1777","Golop","3906"
"1829","Gomba","2217"
"1696","Gombosszeg","8984"
"1748","Gyál","2360"
"1800","Gyöngyfa","7954"
"1851","Halásztelek","2314"
"1719","Herceghalom","2053"
"1771","Hernád","2376"
"1823","Hévízgyörk","2192"
"1690","Iklad","2181"
"1742","Inárcs","2365"
"1794","Ipolydamásd","2631"
"1846","Ipolytölgyes","2633"
"1714","Isaszeg","2117"
"1766","Jászkarajenő","2746"
"1818","Kakucs","2366"
"1869","Kartal","2173"
"1737","Káva","2215"
"1789","Kemence","2638"
"1841","Kerepes","2145"
"1841","Kerepes","2144"
"1709","Kiskunlacháza","2340"
"1761","Kismaros","2623"
"1813","Kisnémedi","2165"
"1864","Kisoroszi","2024"
"1732","Kistarcsa","2143"
"1784","Kocs","2898"
"1836","Kocsola","7212"
"1703","Kompolt","3356"
"1755","Kondó","3775"
"1807","Kőszegpaty","9739"
"1858","Leányfalu","2016"
"1726","Letkés","2632"
"1778","Lónya","4836"
"1830","Maglód","2234"
"1697","Majosháza","2339"
"1749","Makád","2322"
"1801","Márianosztra","2629"
"1852","Mende","2235"
"1720","Mikebuda","2736"
"1772","Mőcsény","7163"
"1824","Monok","3905"
"1390","Monor","2213"
"1691","Nagybörzsöny","2634"
"1743","Nagykáta","2760"
"1795","Nagykónyi","7092"
"1847","Nagykovácsi","2094"
"1715","Nagymaros","2626"
"1767","Nagytarcsa","2142"
"1819","Nyáregyháza","2723"
"1870","Nyársapát","2712"
"1738","Öcs","8292"
"1790","Oszkó","9825"
"451","Ózd","3604"
"1842","Pánd","2214"
"1710","Páty","2071"
"1762","Pécel","2119"
"1814","Penc","2614"
"1865","Perbál","2074"
"1733","Perőcsény","2637"
"1785","Péteri","2209"
"1837","Pilis","2721"
"1704","Pilisborosjenő","2097"
"1756","Piliscsaba","2087"
"1756","Piliscsaba","2081"
"1808","Pilisjászfalu","2080"
"1859","Pilisszántó","2095"
"1727","Pilisszentiván","2084"
"1779","Pilisszentkereszt","2099"
"1779","Pilisszentkereszt","2098"
"1831","Pilisszentlászló","2009"
"1698","Pilisvörösvár","2085"
"1750","Pócsmegyer","2017"
"1802","Pölöske","8929"
"1853","Pusztaradvány","3874"
"1721","Pusztaszemes","8619"
"1773","Pusztavacs","2378"
"1825","Putnok","3630"
"1692","Ráckeve","2300"
"1744","Rád","2613"
"1796","Remeteszőlős","2094"
"1848","Sóly","8193"
"1716","Sormás","8881"
"1768","Sümegcsehi","8357"
"1820","Sümegprága","8351"
"1871","Szada","2111"
"1739","Százhalombatta","2440"
"1791","Szentendre","2000"
"1843","Szentlőrinckáta","2255"
"1711","Szentmártonkáta","2254"
"1763","Szigetbecse","2321"
"1815","Szigetcsép","2317"
"1866","Szigethalom","2315"
"1734","Szigetmonostor","2015"
"1786","Szigetszentmárton","2318"
"1838","Szigetszentmiklós","2310"
"1705","Szigetújfalu","2319"
"1757","Szob","2628"
"1809","Szőc","8452"
"1860","Szőlősgyörök","8692"
"270","Szombathely","9707"
"1728","Táborfalva","2381"
"1780","Tahitótfalu","2022"
"1780","Tahitótfalu","2021"
"1832","Taksony","2335"
"1699","Tápióbicske","2764"
"1751","Tápiógyörgye","2767"
"1803","Tápióság","2253"
"1854","Tápiószecső","2251"
"1722","Tápiószele","2766"
"1774","Tápiószentmárton","2711"
"1826","Tápiószőlős","2769"
"1693","Tárnok","2461"
"1745","Tatárszentgyörgy","2375"
"1797","Telki","2089"
"1849","Tésa","2635"
"1717","Tinnye","2086"
"1769","Tóalmás","2252"
"1821","Torony","9791"
"1872","Törtel","2747"
"1740","Tótszentgyörgy","7981"
"1792","Tótújfalu","7918"
"1844","Tura","2194"
"1712","Újhartyán","2367"
"1764","Újlengyel","2724"
"1816","Újszilvás","2768"
"1867","Uraiújfalu","9651"
"1735","Uszód","6332"
"1787","Uzsa","8321"
"1839","Vác","2600"
"1706","Vácduka","2167"
"1758","Vácegres","2184"
"1810","Váchartyán","2164"
"1861","Váckisújfalu","2185"
"1729","Vácrátót","2163"
"1781","Vácszentlászló","2115"
"1833","Valkó","2114"
"1700","Vámosmikola","2635"
"1752","Vasad","2211"
"1804","Vecsés","2220"
"1855","Veresegyház","2112"
"1723","Verőce","2621"
"1775","Verseg","2174"
"1827","Visegrád","2026"
"1827","Visegrád","2025"
"1694","Zebegény","2627"
"1746","Zsámbék","2072"
"1798","Zsámbok","2116"
"2081","Ádánd","8653"
"1907","Alsóbogát","7443"
"1975","Andocs","8675"
"2043","Babócsa","7584"
"2112","Bábonymegyer","8658"
"1937","Bakháza","7585"
"2005","Balatonberény","8649"
"2073","Balatonboglár","8691"
"2073","Balatonboglár","8630"
"1899","Balatonendréd","8613"
"1967","Balatonfenyves","8646"
"2035","Balatonföldvár","8623"
"2104","Balatonkeresztúr","8648"
"1929","Balatonlelle","8638"
"1997","Balatonmáriafürdő","8647"
"2065","Balatonőszöd","8637"
"1891","Balatonszabadi","8651"
"1959","Balatonszárszó","8624"
"2027","Balatonszemes","8636"
"2096","Balatonszentgyörgy","8710"
"1921","Balatonújlak","8712"
"1989","Bálványos","8614"
"2057","Barcs","7557"
"2057","Barcs","7570"
"1883","Bárdudvarnok","7478"
"1951","Baté","7258"
"2019","Bedegkér","8666"
"2088","Bélavár","7589"
"1915","Beleg","7543"
"1983","Berzence","7516"
"2051","Bodolyabér","7394"
"1877","Bokod","2855"
"1945","Bököny","4231"
"2013","Boldog","3016"
"2082","Bősárkány","9167"
"1908","Bozzai","9752"
"1976","Bük","9740"
"2044","Büttös","3821"
"2113","Csákány","8735"
"1938","Cserénfa","7472"
"2006","Csögle","8495"
"2074","Csokonyavisonta","7555"
"1900","Csolnok","2521"
"1968","Csopak","8229"
"2036","Csór","8041"
"2105","Csurgó","8840"
"1930","Csurgónagymarton","8840"
"1998","Darány","7988"
"2066","Drávagárdony","7977"
"1892","Drávatamási","7979"
"1960","Ecseny","7457"
"2028","Edde","7443"
"2097","Felsőmocsolád","7456"
"1922","Fiad","7282"
"1990","Földes","4177"
"2058","Fonó","7271"
"1884","Fony","3893"
"1952","Fót","2151"
"2020","Gadács","7276"
"2089","Gadány","8716"
"1916","Gálosfa","7473"
"1984","Gamás","8685"
"2052","Gige","7527"
"1878","Göncruszka","3894"
"1946","Gősfa","8913"
"2014","Gyékényes","8851"
"2083","Gyugy","8692"
"1909","Hács","8694"
"1977","Hajmás","7473"
"2045","Háromfa","7585"
"2114","Hedrehely","7533"
"1939","Hencse","7532"
"2007","Heresznye","7587"
"2075","Hetes","7432"
"1901","Hőgyész","7191"
"1969","Homokmégy","6341"
"2037","Hosszúpereszteg","9676"
"2106","Igal","7275"
"1931","Iharos","8726"
"1999","Iharosberény","8725"
"2067","Inke","8724"
"1893","Istvándi","7987"
"1961","Jákó","7525"
"2029","Juta","7431"
"2098","Kadarkút","7530"
"1923","Kálmáncsa","7538"
"1991","Kánya","8667"
"2059","Kapoly","8671"
"1885","Kaposfő","7523"
"1953","Kaposgyarmat","7473"
"2021","Kaposhomok","7261"
"2090","Kaposkeresztúr","7258"
"1917","Kaposmérő","7521"
"1985","Kaposszerdahely","7476"
"2053","Kaposújlak","7522"
"1879","Kaposvár","7400"
"1947","Kára","7285"
"2015","Karád","8676"
"2084","Kastélyosdombó","7977"
"1910","Kaszó","7564"
"1978","Kazsok","7274"
"2046","Kelevíz","8714"
"2115","Kercseliget","7256"
"1940","Kereki","8618"
"2008","Kéthely","8713"
"2076","Kisasszond","7523"
"1902","Kisbajom","7542"
"1970","Kisbárapáti","7282"
"2038","Kisberény","8693"
"2107","Kisgyalán","7279"
"1932","Kisköre","3384"
"834","Komárom","2903"
"2000","Köröm","3577"
"2068","Kóspallag","2625"
"1894","Kővágóörs","8254"
"1962","Kupa","3813"
"2030","Lábod","7551"
"2099","Lad","7535"
"1924","Lakócsa","7918"
"1992","Látrány","8681"
"2060","Lengyeltóti","8693"
"1886","Libickozma","8707"
"1954","Lulla","8660"
"2022","Magyaratád","7463"
"2091","Magyaregres","7441"
"1911","Marcali","8714"
"1911","Marcali","8709"
"1911","Marcali","8700"
"1979","Mernye","7453"
"2047","Mesztegnyő","8716"
"1873","Mezőcsokonya","7434"
"1941","Mike","7512"
"2009","Miklósi","7286"
"2077","Mórichida","9131"
"1903","Nágocs","8674"
"1971","Nagyatád","7500"
"2039","Nagybajom","7561"
"2108","Nagyberény","8656"
"1933","Nagyberki","7255"
"2001","Nagycsepely","8628"
"2069","Nagykölked","9784"
"1895","Nagyszakácsi","8739"
"1963","Nemesdéd","8722"
"2031","Nemeskisfalud","8717"
"2100","Nemesvid","8738"
"1925","Nikla","8706"
"1993","Nyim","8612"
"2061","Ömböly","4373"
"1887","Onga","3562"
"1955","Örménykút","5556"
"2023","Osztopán","7444"
"451","Ózd","3603"
"2092","Ozora","7086"
"1918","Pálmajor","7561"
"1986","Pamuk","8698"
"2054","Patalom","7463"
"1880","Patca","7477"
"1948","Patosfa","7536"
"2016","Péterhida","7582"
"2085","Pogányszentpéter","8728"
"1912","Polány","7458"
"1980","Pördefölde","8956"
"2048","Pornóapáti","9796"
"1874","Poroszló","3388"
"1942","Porrogszentpál","8858"
"2010","Pusztadobos","4565"
"2078","Pusztamiske","8455"
"1904","Ráksi","7464"
"1972","Rinyabesenyő","7552"
"2040","Rinyakovácsi","7527"
"2109","Rinyaszentkirály","7513"
"1934","Rinyaújlak","7556"
"2002","Rinyaújnép","7584"
"2070","Ságvár","8654"
"1896","Sántos","7479"
"1964","Sávoly","8732"
"2032","Segesd","7562"
"2101","Sérsekszőlős","8660"
"1926","Simonfa","7474"
"1994","Siófok","8611"
"1994","Siófok","8609"
"1994","Siófok","8600"
"2062","Siójut","8652"
"1888","Solymár","2083"
"1956","Somlóvecse","8484"
"2024","Somodor","7454"
"2093","Somogyapáti","7922"
"1919","Somogyaracs","7584"
"1987","Somogyaszaló","7452"
"2055","Somogybabod","8684"
"1881","Somogybükkösd","8858"
"1949","Somogycsicsó","8726"
"2017","Somogydöröcske","7284"
"2086","Somogyegres","8666"
"1913","Somogyfajsz","8708"
"1981","Somogyhatvan","7921"
"2049","Somogyjád","7443"
"1875","Somogymeggyes","8673"
"1943","Somogysámson","8733"
"2011","Somogysárd","7435"
"2079","Somogysimonyi","8737"
"1905","Somogyszentpál","8705"
"1973","Somogyszil","7276"
"2041","Somogyszob","7563"
"2110","Somogytúr","8683"
"1935","Somogyudvarhely","7515"
"2003","Somogyvámos","8699"
"2071","Somogyviszló","7924"
"1897","Szabadi","7253"
"1965","Szabás","7544"
"2033","Szántód","8622"
"2102","Szegerdő","8732"
"1927","Szenna","7477"
"1995","Szenta","8849"
"2063","Szentbalázs","7472"
"1889","Szentborbás","7918"
"1957","Szentgáloskér","7465"
"2025","Szenyér","8717"
"2094","Szilvásvárad","3348"
"1920","Szőce","9935"
"1988","Szolnok","5008"
"2056","Szomolya","3411"
"1882","Szörény","7976"
"1950","Szuhogy","3734"
"2018","Tab","8660"
"2087","Tapsony","8718"
"1914","Tarany","7514"
"1982","Táska","8696"
"2050","Taszár","7261"
"1876","Teleki","8626"
"1944","Tengőd","8668"
"2012","Tikos","8731"
"2080","Tornaszentjakab","3769"
"1906","Törökszentmiklós","5212"
"1974","Tótszentmárton","8865"
"2042","Újvárfalva","7436"
"2111","Varászló","8723"
"1936","Várda","7442"
"2004","Vése","8721"
"2072","Visnye","7533"
"1898","Visz","8681"
"1966","Vízvár","7588"
"2034","Vörs","8711"
"2103","Zákány","8853"
"1928","Zala","8660"
"1996","Zamárdi","8621"
"2064","Zics","8672"
"1890","Zimány","7471"
"1958","Zselickisfalud","7477"
"2026","Zselickislak","7400"
"2095","Zselicszentpál","7474"
"2158","Ajak","4524"
"2222","Anarcs","4546"
"2286","Apagy","4553"
"2123","Aranyosapáti","4634"
"2187","Baktalórántháza","4561"
"2251","Balkány","4233"
"2314","Balsa","4468"
"2151","Barabás","4937"
"2215","Bátorliget","4343"
"2279","Benk","4643"
"2116","Beregdaróc","4934"
"2180","Beregsurány","4933"
"2244","Berkesz","4521"
"2307","Besenyőd","4557"
"2144","Beszterec","4488"
"2208","Biri","4235"
"2272","Borsodbóta","3658"
"2335","Bosta","7811"
"2173","Buj","4483"
"2237","Cégénydányád","4732"
"2300","Csaholc","4967"
"2137","Csaroda","4844"
"2201","Császló","4973"
"2265","Csegöld","4742"
"2328","Csenger","4765"
"2166","Csengersima","4743"
"2230","Csengerújfalu","4764"
"2293","Darnó","4737"
"2130","Demecser","4516"
"2194","Domaháza","3627"
"2258","Dörgicse","8244"
"2321","Encsencs","4374"
"2159","Eperjeske","4646"
"2223","Érpatak","4245"
"2287","Fábiánháza","4354"
"2124","Fehérgyarmat","4900"
"2188","Fényeslitke","4621"
"2252","Fülöp","4266"
"2315","Fürged","7087"
"2152","Gacsály","4972"
"2216","Garbolc","4976"
"2280","Gávavencsellő","4471"
"2280","Gávavencsellő","4472"
"2117","Géberjén","4754"
"2181","Gégény","4517"
"2245","Gelénes","4935"
"2308","Gemzse","4567"
"2145","Geszteréd","4232"
"2209","Gulács","4842"
"2273","Győröcske","4625"
"2336","Győrtelek","4752"
"497","Gyula","5700"
"2174","Gyüre","4813"
"2238","Gyúró","2464"
"2301","Hermánszeg","4735"
"2138","Hetefejércse","4843"
"2202","Hodász","4334"
"2266","Ibrány","4484"
"2329","Ilk","4566"
"2167","Jánd","4841"
"2231","Jánkmajtis","4741"
"2294","Jármi","4337"
"2131","Jéke","4611"
"2195","Kállósemjén","4324"
"2259","Kálmánháza","4434"
"2322","Kántorjánosi","4335"
"2160","Kék","4515"
"2224","Kékcse","4494"
"2288","Kemecse","4501"
"2125","Kérsemjén","4912"
"2189","Kisar","4921"
"2253","Kishódos","4977"
"2316","Kisléta","4325"
"2153","Kisnamény","4737"
"2217","Kispalád","4956"
"2281","Kisszekeres","4963"
"2118","Kisvárda","4600"
"2182","Kisvarsány","4811"
"2246","Köcsk","9553"
"2309","Komádi","4138"
"834","Komárom","2900"
"2146","Kondorfa","9943"
"2210","Koroncó","9113"
"2274","Körösszakál","4136"
"2337","Laskod","4543"
"2175","Levelek","4555"
"2239","Lókút","8425"
"2302","Lövőpetri","4633"
"2139","Magosliget","4953"
"2203","Magy","4556"
"2267","Mánd","4942"
"2330","Mándok","4644"
"2168","Máriapócs","4326"
"2232","Márokpapi","4932"
"2295","Mátészalka","4700"
"2132","Mátyus","4835"
"2196","Méhtelek","4975"
"2260","Mérk","4352"
"2323","Mezőladány","4641"
"2161","Milota","4948"
"2225","Nábrád","4911"
"2289","Nagyar","4922"
"2126","Nagycserkesz","4445"
"2190","Nagydobos","4823"
"2254","Nagyecsed","4355"
"2317","Nagyhalász","4485"
"2154","Nagyhódos","4977"
"2218","Nagykálló","4320"
"2282","Nagyszekeres","4962"
"2119","Nagyvarsány","4812"
"2183","Napkor","4552"
"2247","Nemesbőd","9749"
"2310","Nyírbátor","4300"
"2147","Nyírbéltek","4372"
"2211","Nyírbogát","4361"
"2275","Nyírbogdány","4511"
"2338","Nyírcsaholy","4356"
"2176","Nyírcsászári","4331"
"2240","Nyírderzs","4332"
"2303","Nyíregyháza","4405"
"2303","Nyíregyháza","4246"
"2303","Nyíregyháza","4433"
"2303","Nyíregyháza","4412"
"2303","Nyíregyháza","4432"
"2303","Nyíregyháza","4551"
"2303","Nyíregyháza","4431"
"2303","Nyíregyháza","4481"
"2303","Nyíregyháza","4400"
"2140","Nyírgelse","4362"
"2204","Nyírgyulaj","4311"
"2268","Nyíribrony","4535"
"2331","Nyírjákó","4541"
"2169","Nyírkarász","4544"
"2233","Nyírkáta","4333"
"2296","Nyírkércs","4537"
"2133","Nyírlövő","4632"
"2197","Nyírlugos","4371"
"2261","Nyírmada","4564"
"2324","Nyírmeggyes","4722"
"2162","Nyírmihálydi","4363"
"2226","Nyírparasznya","4822"
"2290","Nyírpazony","4531"
"2127","Nyírpilis","4376"
"2191","Nyírtass","4522"
"2255","Nyírtelek","4461"
"2318","Nyírtét","4554"
"2155","Nyírtura","4532"
"2219","Nyírvasvári","4341"
"2283","őcsény","7143"
"2120","Olasz","7745"
"2184","Olaszfa","9824"
"2248","Old","7824"
"2311","Öskü","8191"
"2148","Ostffyasszonyfa","9512"
"2212","Ostoros","3326"
"2276","Panyola","4913"
"2339","Pap","4631"
"2177","Papos","4338"
"2241","Paszab","4475"
"2304","Pátroha","4523"
"2141","Pátyod","4766"
"2205","Penészlek","4267"
"2269","PénzesGyőr","8426"
"2332","Petneháza","4542"
"2170","Piricse","4375"
"2234","Pócspetri","4327"
"2297","Pölöskefő","8773"
"2134","Püspökszilágy","2166"
"2198","Rakamaz","4465"
"2262","Ramocsaháza","4536"
"2325","Rápolt","4756"
"2163","Rétközberencs","4525"
"2227","Rohod","4563"
"2291","Rönök","9954"
"2128","Sényő","4533"
"2192","Somogyzsitfa","8734"
"2256","Szabolcs","4467"
"2319","Szabolcsbáka","4547"
"2156","Szabolcsveresmart","4496"
"2220","Szakoly","4234"
"2284","Szamosangyalos","4767"
"2121","Szamosbecs","4745"
"2185","Szamoskér","4721"
"2249","Szamossályi","4735"
"2312","Szamosszeg","4824"
"2149","Szamostatárfalva","4746"
"2213","Szamosújlak","4734"
"2277","Szatmárcseke","4945"
"2340","Székely","4534"
"2178","Tákos","4845"
"2242","Tarpa","4931"
"2305","Terem","4342"
"2142","Tiborszállás","4353"
"2206","Timár","4466"
"2270","Tiszaadony","4833"
"2333","Tiszabecs","4951"
"2171","Tiszabercel","4474"
"2235","Tiszabezdéd","4624"
"2298","Tiszacsécse","4947"
"2135","Tiszadada","4455"
"2199","Tiszadob","4456"
"2263","Tiszaeszlár","4446"
"2263","Tiszaeszlár","4464"
"2326","Tiszakanyár","4493"
"2164","Tiszakerecseny","4834"
"2228","Tiszakóród","4946"
"2292","Tiszalök","4447"
"2292","Tiszalök","4450"
"2129","Tiszamogyorós","4645"
"2193","Tiszanagyfalu","4463"
"2257","Tiszarád","4503"
"2320","Tiszaszalka","4831"
"2157","Tiszaszentmárton","4628"
"2221","Tiszatelek","4486"
"2221","Tiszatelek","4487"
"2285","Tiszavasvári","4440"
"2122","Tiszavid","4832"
"2186","Tisztaberek","4969"
"2250","Tivadar","4921"
"2313","Tornanádaska","3767"
"2150","Tunyogmatolcs","4731"
"2214","Túristvándi","4944"
"2278","Túrony","7811"
"2341","Túrricse","4968"
"2179","Tyukod","4762"
"2243","Újdombrád","4491"
"2306","Újfehértó","4244"
"2143","Újkenéz","4635"
"2207","Úny","2528"
"2271","Úri","2244"
"2334","Vaja","4562"
"2172","Vállaj","4351"
"2236","Vámosatya","4936"
"2299","Vámosoroszi","4966"
"2136","Vásárosnamény","4803"
"2136","Vásárosnamény","4804"
"2136","Vásárosnamény","4800"
"2200","Vasmegyer","4502"
"2264","Záhony","4625"
"2327","Zajta","4974"
"2165","Zsarolyán","4961"
"2229","Zsurk","4627"
"2423","Alsónána","7147"
"2346","Alsónyék","7148"
"2376","Aparhant","7186"
"2406","Attala","7252"
"2437","Báta","7149"
"2359","Bátaapáti","7164"
"2389","Bátaszék","7140"
"2419","Belecska","7061"
"2342","Bikács","7043"
"2372","Bogács","3412"
"2402","Boldogasszonyfa","7937"
"2433","Boldogkőújfalu","3884"
"2356","Boldogkőváralja","3885"
"2386","Bőszénfa","7475"
"2416","Cikó","7161"
"2447","Csibrák","7225"
"2369","Csikóstőttős","7341"
"2399","Dalmand","7211"
"2430","Decs","7144"
"2353","Diósberény","7072"
"2383","Döge","4495"
"2413","Dömsöd","2344"
"2444","Dunaföldvár","7020"
"2366","Dunaszentgyörgy","7135"
"2396","Dúzs","7224"
"2427","Értény","7093"
"2350","Fácánkert","7136"
"2380","Fadd","7139"
"2380","Fadd","7133"
"2410","Felsőnána","7175"
"2441","Felsőnyék","7099"
"2363","Furta","4141"
"2393","Gerjen","7134"
"2424","Grábóc","7162"
"1069","Győr","9019"
"2347","Györgytarló","3954"
"2377","Győrladamér","9173"
"2407","Gyulaháza","4545"
"2438","Harc","7172"
"2360","Hottó","8991"
"2390","Iregszemcse","7095"
"2420","Izmény","7353"
"2343","Jágónak","7362"
"2373","Kajdacs","7051"
"2403","Kakasd","7122"
"2434","Kalaznó","7194"
"2357","Kapospula","7251"
"2387","Kaposszekcső","7361"
"2417","Keszőhidegkút","7062"
"2448","Kéty","7174"
"2370","Kisdorog","7159"
"2400","Kismányok","7356"
"2431","Kisszékely","7082"
"2354","Kistormás","7068"
"2384","Kisvejke","7183"
"2414","Kocsér","2755"
"2445","Komlóska","3937"
"2367","Kórós","7841"
"2397","Kunszentmiklós","6090"
"2428","Lápafő","7214"
"2351","Lengyel","7184"
"2381","Madocsa","7026"
"2411","Magyarkeszi","7098"
"2442","Medina","7057"
"2364","Miszla","7065"
"2394","Mór","8060"
"2425","Mozsgó","7932"
"2348","Mucsfa","7185"
"2378","Mucsi","7195"
"2408","Murga","7176"
"2439","Nagydorog","7044"
"2361","Nagykökényes","3012"
"2391","Nagymányok","7355"
"2421","Nagyszékely","7085"
"2344","Nagyszokoly","7097"
"2374","Nagyvejke","7186"
"2404","Nak","7215"
"2435","Németkér","7039"
"2358","őrtilos","8854"
"2388","ősagárd","2610"
"2418","Paks","7027"
"2418","Paks","7030"
"2449","Pálfa","7042"
"2371","Pincehely","7084"
"2401","Potony","7977"
"2432","Pusztacsó","9739"
"2355","Regöly","7193"
"2385","Sárpilis","7145"
"2415","Sárszentlőrinc","7047"
"2446","Simontornya","7081"
"2368","Sióagárd","7171"
"2398","Szakadát","7071"
"2429","Szakály","7192"
"2352","Szakcs","7213"
"2382","Szálka","7121"
"2412","Szárazd","7063"
"2443","Szedres","7056"
"2365","Szekszárd","7100"
"2395","Tamási","7091"
"2395","Tamási","7090"
"2426","Tengelic","7054"
"2349","Tevel","7181"
"2379","Told","4117"
"2409","Tolmács","2657"
"1468","Tolna","7131"
"2440","Udvari","7066"
"2362","Újireg","7095"
"2392","Váralja","7354"
"2422","Várdomb","7146"
"2345","Várong","7214"
"2375","Varsád","7067"
"2405","Závod","7182"
"2436","Zomba","7173"
"2477","Acsád","9746"
"2538","Alsószölnök","9983"
"2599","Alsóújlak","9842"
"2659","Andrásfa","9811"
"2504","Apátistvánfalva","9982"
"2565","Bajánsenye","9944"
"2626","Balogunyom","9771"
"2470","Bejcgyertyános","9683"
"2531","Bérbaltavár","9831"
"2592","Bő","9625"
"2652","Bolhás","7517"
"2497","Borsodivánka","3462"
"718","Borsodnádasd","3672"
"2558","Borsodszentgyörgy","3623"
"2619","Borzavár","8428"
"2463","Börzönce","8772"
"2524","Bucsu","9792"
"1976","Bük","9737"
"2585","Bükkábrány","3422"
"2645","Cák","9725"
"2490","Celldömölk","9541"
"2490","Celldömölk","9500"
"2551","Chernelházadamonya","9624"
"2612","Csákánydoroszló","9919"
"2456","Csánig","9654"
"2517","Csehi","9833"
"2578","Csehimindszent","9834"
"2639","Csempeszkopács","9764"
"2484","Csénye","9611"
"2545","Csepreg","9735"
"2606","Csipkerek","9836"
"2450","Csörötnek","9962"
"2511","Csősz","8122"
"2572","Daraboshegy","9917"
"2633","Domony","2182"
"2478","Dömös","2027"
"2539","Dötk","8799"
"2600","Duka","9556"
"2660","Egervölgy","9684"
"2505","Egyházashetye","9554"
"2566","Egyházashollós","9781"
"2627","Egyházasrádóc","9783"
"2471","Felsőcsatár","9794"
"2532","Felsőjánosfa","9934"
"2593","Felsőmarác","9918"
"2653","Felsőszölnök","9985"
"2498","Gasztony","9952"
"2559","Gencsapáti","9721"
"2620","Gérce","9672"
"2464","Gersekarát","9813"
"2525","Gödre","7385"
"2586","Gyanógeregye","9774"
"2646","Gyöngyöshalász","3212"
"2491","Győrvár","9821"
"2552","Halastó","9814"
"2613","Halogy","9917"
"2457","Harasztifalu","9784"
"2518","Hegyfalu","9631"
"2579","Hegyháthodász","9915"
"2640","Hegyhátsál","9915"
"2485","Hegyhátszentjakab","9934"
"2546","Hegyhátszentmárton","9931"
"2607","Hegyhátszentpéter","9826"
"2451","Horváthertelend","7935"
"2512","Horvátlövő","9796"
"2573","Hosszúpályi","4274"
"2634","Ikervár","9756"
"2479","Iklanberény","9634"
"2540","Ispánk","9941"
"2601","Ivánc","9931"
"2661","Ják","9798"
"2506","Jákfa","9643"
"2567","Jánosháza","9545"
"2628","Káld","9673"
"2472","Kám","9841"
"2533","Karakó","9547"
"2594","Katafa","9915"
"2654","Keléd","9549"
"2499","Kemeneskápolna","9553"
"2560","Kemenesmagasi","9522"
"2621","Kemenesmihályfa","9511"
"2465","Kemenespálfa","9544"
"2526","Kemenessömjén","9517"
"2587","Kemenesszentmárton","9521"
"2647","Kemestaródfa","9923"
"2492","Kenéz","9752"
"2553","Kenyeri","9514"
"2614","Kercaszomor","9945"
"2458","Kerkáskápolna","9944"
"2519","Kétvölgy","9982"
"2580","Kisrákos","9936"
"2641","Kissomlyó","9555"
